ChromeOS project contributions from 01/June/2019 to 30/June/2019

Overall
mentor.com,1
mellanox.com,1
marvell.com,1
linux.vnet.ibm.com,1
linux-foundation.org,1
lightbitslabs.com,1
licor.com,1
jrtc27.com,1
hotmail.com,1
googlemail.com,1
gmx.com,1
glider.be,1
gentoo.org,1
fb.com,1
diasemi.com,1
devtank.co.uk,1
de.ibm.com,1
davemloft.net,1
codethink.co.uk,1
cn.fujitsu.com,1
citrix.com,1
chelsio.com,1
bzatek.net,1
brauner.io,1
bootlin.com,1
bell.net,1
baidu.com,1
asem.it,1
armlinux.org.uk,1
arista.com,1
android.com,1
amazon.com,1
amarulasolutions.com,1
akamai.com,1

Project: src/third_party/khronos
Contributor,June 2019
chromium.org,1

Project: src/third_party/libapps
Contributor,June 2019
chromium.org,31

Project: src/third_party/libcamera
Contributor,June 2019
ideasonboard.com,23
ragnatech.se,19
jmondi.org,13
st.com,1
collabora.com,1

Project: src/third_party/libdrm
Contributor,June 2019
chromium.org,1

Project: src/third_party/libiio
Contributor,June 2019
analog.com,4
crapouillou.net,1

Project: src/third_party/libscrypt
Contributor,June 2019
chromium.org,1

Project: src/third_party/linux-firmware
Contributor,June 2019
intel.com,1
chromium.org,1

Project: src/third_party/marvell
Contributor,June 2019
chromium.org,1

Project: src/third_party/mesa
Contributor,June 2019
collabora.com,324
gmail.com,140
intel.com,132
amd.com,74
whitecape.org,62
igalia.com,46
chromium.org,45
jlekstrand.net,39
sigxcpu.org,19
rosenzweig.io,14
itsqueeze.com,14
basnieuwenhuizen.nl,14
pnwbakers.com,13
campus.tu-berlin.de,13
anholt.net,12
vmware.com,10
google.com,9
redhat.com,6
marek.ca,5
imkreisrum.de,4
globallogic.com,3
gentoo.org,2
web.de,1
schuermann.dev,1
pengutronix.de,1
linux.org.tw,1
jrtc27.com,1
ijw.co.nz,1
gmx.net,1
freedesktop.org,1
dronecode.org.uk,1
Apache.Org,1

Project: src/third_party/mesa-debian
Contributor,June 2019
collabora.com,250
gmail.com,122
intel.com,86
amd.com,57
whitecape.org,42
igalia.com,42
chromium.org,42
jlekstrand.net,38
sigxcpu.org,19
rosenzweig.io,14
basnieuwenhuizen.nl,14
campus.tu-berlin.de,13
vmware.com,9
google.com,9
anholt.net,9
redhat.com,6
imkreisrum.de,4
pnwbakers.com,3
itsqueeze.com,3
gentoo.org,2
web.de,1
schuermann.dev,1
pengutronix.de,1
marek.ca,1
ijw.co.nz,1
gmx.net,1
globallogic.com,1
freedesktop.org,1
dronecode.org.uk,1

Project: src/third_party/mesa-freedreno
Contributor,June 2019
collabora.com,324
gmail.com,140
intel.com,132
amd.com,74
whitecape.org,62
igalia.com,46
chromium.org,46
jlekstrand.net,39
sigxcpu.org,19
rosenzweig.io,14
itsqueeze.com,14
basnieuwenhuizen.nl,14
pnwbakers.com,13
campus.tu-berlin.de,13
anholt.net,12
vmware.com,10
google.com,9
redhat.com,6
marek.ca,5
imkreisrum.de,4
globallogic.com,3
gentoo.org,2
web.de,1
schuermann.dev,1
pengutronix.de,1
linux.org.tw,1
jrtc27.com,1
ijw.co.nz,1
gmx.net,1
freedesktop.org,1
dronecode.org.uk,1
Apache.Org,1

Project: src/third_party/mmc-utils
Contributor,June 2019
chromium.org,1

Project: src/third_party/portage-stable
Contributor,June 2019
chromium.org,11
google.com,6

Project: src/third_party/portage_tool
Contributor,June 2019
chromium.org,1

Project: src/third_party/rootdev
Contributor,June 2019
chromium.org,1

Project: src/third_party/shellcheck
Contributor,June 2019
vidarholen.net,14
thequod.de,1
gmail.com,1
chromium.org,1
andreyev.lv,1

Project: src/third_party/sound-open-firmware
Contributor,June 2019
chromium.org,1

